date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:58	62529/62529	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f70-f441%22	https://scikit-learn.org/stable/auto_examples/classification/plot_lda_qda.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/classification/plot_lda_qda.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:58	25030/25030	---M--	200	added ('OK')	image/png	etag:%22645b7f70-61c6%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_lda_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_lda_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:59	34390/34390	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f70-8656%22	https://scikit-learn.org/stable/auto_examples/classification/plot_lda.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/classification/plot_lda.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:46:59	35465/35465	---M--	200	added ('OK')	image/png	etag:%22645b7f70-8a89%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_classification_probability_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_classification_probability_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:47:00	39192/39192	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f70-9918%22	https://scikit-learn.org/stable/auto_examples/classification/plot_classification_probability.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/classification/plot_classification_probability.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:47:00	4344/4344	---M--	200	added ('OK')	image/png	etag:%22645b7f70-10f8%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_digits_classification_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_digits_classification_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:47:00	37528/37528	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f70-9298%22	https://scikit-learn.org/stable/auto_examples/classification/plot_digits_classification.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/classification/plot_digits_classification.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:47:01	66784/66784	---M--	200	added ('OK')	image/png	etag:%22645b7f70-104e0%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_kmeans_digits_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_kmeans_digits_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:47:01	52082/52082	---M-Z	200	added ('OK')	text/html	etag:W/%22645b7f70-cb72%22	https://scikit-learn.org/stable/auto_examples/cluster/plot_kmeans_digits.html	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/auto_examples/cluster/plot_kmeans_digits.html	(from https://scikit-learn.org/stable/auto_examples/index.html)
12:47:01	50640/50640	---M--	200	added ('OK')	image/png	etag:%22645b7f70-c5d0%22	https://scikit-learn.org/stable/_images/sphx_glr_plot_coin_ward_segmentation_thumb.png	C:/Users/Stoff/Desktop/Documentation/SKLEARN-examples/scikit-learn.org/stable/_images/sphx_glr_plot_coin_ward_segmentation_thumb.png	(from https://scikit-learn.org/stable/auto_examples/index.html)
